nama_menu,harga_menu,kategori_course,profil_rasa,nama_restoran,link_restoran,alamat
Otak2  + Makaroni Basah,9000,Appetizer,asin gurih manis pedas otak-otak makaroni basah,Makaroni Gaul,https://gofood.co.id/jakarta/restaurant/makaroni-gaul-kalisari-fe2d919e-5b1d-423f-af7e-f3977615b909,"JL. Kalisari (Depan SDN 05), Cijantung, Jakarta"
Kulit Kebab Crispy,7999,Appetizer,asin gurih manis pedas crispy kulit kebab,Makaroni Gaul,https://gofood.co.id/jakarta/restaurant/makaroni-gaul-kalisari-fe2d919e-5b1d-423f-af7e-f3977615b909,"JL. Kalisari (Depan SDN 05), Cijantung, Jakarta"
Makaroni Basah + Otak2 Crispy,9000,Appetizer,asin gurih manis pedas crispy makaroni otak-otak,Makaroni Gaul,https://gofood.co.id/jakarta/restaurant/makaroni-gaul-kalisari-fe2d919e-5b1d-423f-af7e-f3977615b909,"JL. Kalisari (Depan SDN 05), Cijantung, Jakarta"
ORIGINAL SAPI JUMBO,54000,Main Course,asin gurih rempah daging sayuran shawarma,Suka Shawarma,https://gofood.co.id/jakarta/restaurant/suka-shawarma-kalisari-dbd7bd4d-cd0c-4291-a087-896b6f84c162,"Jl. Kalisari No. 15, Pasar Rebo, Jakarta"
ORIGINAL AYAM SEDANG,33000,Main Course,asin gurih rempah ayam sayuran shawarma,Suka Shawarma,https://gofood.co.id/jakarta/restaurant/suka-shawarma-kalisari-dbd7bd4d-cd0c-4291-a087-896b6f84c162,"Jl. Kalisari No. 15, Pasar Rebo, Jakarta"
ORIGINAL AYAM BESAR,39000,Main Course,asin gurih rempah ayam sayuran shawarma,Suka Shawarma,https://gofood.co.id/jakarta/restaurant/suka-shawarma-kalisari-dbd7bd4d-cd0c-4291-a087-896b6f84c162,"Jl. Kalisari No. 15, Pasar Rebo, Jakarta"
ORIGINAL AYAM JUMBO,45000,Main Course,asin gurih rempah ayam sayuran shawarma,Suka Shawarma,https://gofood.co.id/jakarta/restaurant/suka-shawarma-kalisari-dbd7bd4d-cd0c-4291-a087-896b6f84c162,"Jl. Kalisari No. 15, Pasar Rebo, Jakarta"
ORIGINAL SAPI SEDANG,37000,Main Course,asin gurih rempah daging sayuran shawarma,Suka Shawarma,https://gofood.co.id/jakarta/restaurant/suka-shawarma-kalisari-dbd7bd4d-cd0c-4291-a087-896b6f84c162,"Jl. Kalisari No. 15, Pasar Rebo, Jakarta"
ORIGINAL SAPI BESAR,42000,Main Course,asin gurih rempah daging sayuran shawarma,Suka Shawarma,https://gofood.co.id/jakarta/restaurant/suka-shawarma-kalisari-dbd7bd4d-cd0c-4291-a087-896b6f84c162,"Jl. Kalisari No. 15, Pasar Rebo, Jakarta"
ORIGINAL MIX AYAM SAPI BESAR,48000,Main Course,asin gurih rempah daging sayuran shawarma,Suka Shawarma,https://gofood.co.id/jakarta/restaurant/suka-shawarma-kalisari-dbd7bd4d-cd0c-4291-a087-896b6f84c162,"Jl. Kalisari No. 15, Pasar Rebo, Jakarta"
ORIGINAL MIX AYAM SAPI JUMBO,60000,Main Course,asin gurih rempah ayam daging sayuran shawarma,Suka Shawarma,https://gofood.co.id/jakarta/restaurant/suka-shawarma-kalisari-dbd7bd4d-cd0c-4291-a087-896b6f84c162,"Jl. Kalisari No. 15, Pasar Rebo, Jakarta"
SUKA CHICKEN,39000,Main Course,asin gurih rempah ayam daging sayuran shawarma,Suka Shawarma,https://gofood.co.id/jakarta/restaurant/suka-shawarma-kalisari-dbd7bd4d-cd0c-4291-a087-896b6f84c162,"Jl. Kalisari No. 15, Pasar Rebo, Jakarta"
SUKA BEEF,42000,Main Course,asin gurih rempah daging sayuran shawarma,Suka Shawarma,https://gofood.co.id/jakarta/restaurant/suka-shawarma-kalisari-dbd7bd4d-cd0c-4291-a087-896b6f84c162,"Jl. Kalisari No. 15, Pasar Rebo, Jakarta"
Suka Shawarma Samyang,40000,Main Course,asin gurih rempah daging sayuran shawarma,Suka Shawarma,https://gofood.co.id/jakarta/restaurant/suka-shawarma-kalisari-dbd7bd4d-cd0c-4291-a087-896b6f84c162,"Jl. Kalisari No. 15, Pasar Rebo, Jakarta"
Suka Freid Chicken,40000,Main Course,asin gurih rempah daging sayuran shawarma,Suka Shawarma,https://gofood.co.id/jakarta/restaurant/suka-shawarma-kalisari-dbd7bd4d-cd0c-4291-a087-896b6f84c162,"Jl. Kalisari No. 15, Pasar Rebo, Jakarta"
Soto Ayam,16000,Main Course,asin gurih ayam mie sayuran telur,Sotoayam Cakmar,https://gofood.co.id/jakarta/restaurant/soto-ayam-ceker-cak-mar-3460e485-b532-40ec-af14-58f992b8fb82,"Jl. Kalisari II No.2, RW.2, Kalisari, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Soto Ceker,17000,Main Course,asin gurih ceker mie sayuran telur,Sotoayam Cakmar,https://gofood.co.id/jakarta/restaurant/soto-ayam-ceker-cak-mar-3460e485-b532-40ec-af14-58f992b8fb82,"Jl. Kalisari II No.2, RW.2, Kalisari, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Soto Ayam + Ceker,18000,Main Course,asin gurih ceker ayam mie sayuran telur,Sotoayam Cakmar,https://gofood.co.id/jakarta/restaurant/soto-ayam-ceker-cak-mar-3460e485-b532-40ec-af14-58f992b8fb82,"Jl. Kalisari II No.2, RW.2, Kalisari, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Vanilla Latte,27000,Beverage,creamy pahit manis dingin kopi vanilla susu,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Kopi Susu Aren,23000,Beverage,manis pahit creamy dingin kopi gula aren susu,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Hazelnut Latte,27000,Beverage,creamy pahit manis dingin kopi hazelnut susu,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Mochachino,28000,Beverage,manis creamy pahit dingin kopi susu coklat,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Matcha Butter Salt Cream,33000,Beverage,creamy manis gurih dingin matcha,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
MONT BLANC,30000,Beverage,creamy pahit asam dingin kopi jeruk,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Dirty Matcha Coffee,33000,Beverage,pahit creamy dingin matcha kopi,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Americano,20000,Beverage,pahit dingin kopi hitam,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Berry Coffee,27000,Beverage,asam pahit manis segar dingin kopi stroberi susu,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Coffee Avocado,30000,Beverage,creamy pahit manis dingin kopi alpukat,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Caramel Latte,27000,Beverage,creamy pahit manis dingin kopi karamel susu,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Cappucino,25000,Beverage,creamy pahit dingin kopi susu,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Cafe Latte,25000,Beverage,creamy pahit dingin kopi susu,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Ice Marie Regal Latte,30000,Beverage,creamy pahit manis dingin latte biskuit regal,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Ice Oreo Latte,30000,Beverage,creamy pahit manis dingin latte oreo,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Double Iced Shaken Latte,30000,Beverage,creamy pahit manis dingin kopi,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Pandan Latte,27000,Beverage,creamy pahit manis dingin pandan kopi,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Butterscotch Sea Salt Latte,30000,Beverage,manis pahit gurih creamy dingin butterscotch,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Creamy Latte Aren,28000,Beverage,creamy pahit manis dingin latte gula aren,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Almond Latte,27000,Beverage,creamy pahit manis dingin kopi almond,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Chocolate,28000,Beverage,manis creamy susu dingin coklat,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Red Velvet,28000,Beverage,manis creamy dingin susu red velvet,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Matcha Latte,30000,Beverage,creamy manis pahit dingin matcha susu,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Taro,28000,Beverage,manis creamy dingin susu taro,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Oreo Cookies N Cream Shake,30000,Beverage,manis creamy dingin oreo susu,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Marie Regal Shake,30000,Beverage,manis creamy dingin regal susu,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Thai Tea,25000,Beverage,manis creamy segar dingin thai tea,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Lemon Yakult,32000,Beverage,asam manis segar dingin lemon yakult,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Kiwi Yakult,32000,Beverage,asam manis segar dingin kiwi yakult,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Lemon Tea,27000,Beverage,manis asam segar dingin teh lemon,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Lychee Tea,27000,Beverage,manis segar dingin teh leci,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Hazelnut Choco,32000,Beverage,manis creamy dingin coklat hazelnut,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Caramel Choco,32000,Beverage,manis creamy dingin coklat karamel,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Strawberry Yakult,32000,Beverage,asam manis segar dingin stroberi yakult,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Mango Yakult,32000,Beverage,asam manis segar dingin mangga yakult,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Avocado Milk,32000,Beverage,creamy manis dingin susu alpukat,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Cloud Matcha Berry,33000,Beverage,creamy asam manis dingin susu matcha berry,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Teh Tarik,26000,Beverage,manis creamy dingin teh susu,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Egg Hati Toast,25000,Main Course,asin gurih daging telur roti panggang,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Eggsis Toast,25000,Main Course,asin gurih sosis telur roti panggang,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Chicken Korean BBQ,30000,Main Course,asin gurih crispy ayam telur roti panggang,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Hot Tuna Mentai,28000,Main Course,asin gurih tuna telur roti panggang,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Beef Steak Toast,30000,Main Course,asin gurih daging telur roti panggang,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Cheese Double Toast,28000,Main Course,asin gurih daging telur keju roti panggang,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Smokey Corned Beef And Mushroom,28000,Main Course,asin gurih daging telur jamur roti panggang,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Crispy Fish Toast,28000,Main Course,asin gurih ikan telur roti panggang,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Pinky Crush,27000,Beverage,manis asam segar dingin stroberi lemon soda,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Mango Squash,27000,Beverage,manis asam segar dingin mangga soda,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Kiwi Squash,27000,Beverage,manis asam segar dingin kiwi lemon soda,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Lychee Squash,27000,Beverage,manis asam segar dingin leci soda,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Roti Bakar Cokelat,19000,Dessert,manis coklat roti bakar,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Roti Bakar Keju,19000,Dessert,manis gurih keju roti bakar,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Roti Bakar Kacang,19000,Dessert,manis kacang roti bakar,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Roti Bakar Strawberry,19000,Dessert,manis stroberi roti bakar,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Roti Bakar Choco Keju,21000,Dessert,manis gurih coklat keju roti bakar,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Roti Bakar Strawberry Coklat,21000,Dessert,manis stroberi coklat roti bakar,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Roti Bakar Kacang Coklat,21000,Dessert,manis kaacng coklat roti bakar,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Roti Bakar Kacang Keju,21000,Dessert,manis gurih kacang keju roti bakar,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Roti Bakar Strawberry Keju,21000,Dessert,manis gurih stroberi keju roti bakar,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Pisang Bakar Cokelat,18000,Dessert,manis coklat pisang bakar,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Pisang Bakar Keju,18000,Dessert,manis gurih keju pisang bakar,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Pisang Bakar Choco Keju,20000,Dessert,manis coklat pisang bakar,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Pisang Goreng Cokelat,18000,Dessert,manis crispy coklat pisang goreng,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Pisang Goreng Keju,18000,Dessert,manis gurih crispy keju pisang goreng,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Pisang Goreng Cokelat - Keju,20000,Dessert,manis gurih crispy coklat keju pisang goreng,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Nasi Goreng Spesial,30000,Main Course,asin gurih ayam keju nasi,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
Crispy Chicken,30000,Main Course,asin gurih ayam keju nasi,Kopidarihati,https://gofood.co.id/jakarta/restaurant/kopi-dari-hati-kalisari-23801c14-0c4b-4f98-be52-1b7474e43a52,"Jl. Kalisari II No. 99 Rt 003 Rw 011, Kel. Kalisari Kec. Pasar Rebo Jakarta Timur 13790"
